rating,category,reviews,description,ingredients,id,url,title
5.00,thai,1,"This is a classic Thai green curry (kaeng kiau wan) and my favorite curry of all time! You can substitute chicken or tofu for the pork, but make sure you serve it with lots of jasmine rice.","[""1 pound lean boneless pork, cut into 1/2-inch cubes"",""1 small red bell pepper, thinly sliced"",""1 tablespoon white sugar"",""1/2 cup Thai basil"",""1/2 teaspoon salt"",""2 (14 ounce) cans coconut milk"",""2 (8 ounce) cans bamboo shoots, drained and thinly sliced"",""2 teaspoons fish sauce, or more to taste"",""3 tablespoons corn oil"",""3 tablespoons green curry paste, or more to taste"",""8 kaffir lime leaves, thinly sliced""]",263803,https://www.allrecipes.com/recipe/263803/authentic-thai-green-curry/,Authentic Thai Green Curry Recipe - Allrecipes.com
0.00,thai,0,I just started eating raw and am thinking of ways to make my food yummy. I made the Thai Peanut Sauce with Honey from Allrecipes and then used my own salad blend. It is so yummy.,"[""1 tablespoon Thai peanut sauce, or more to taste"",""1 tablespoon dried goji berries"",""1 teaspoon black sesame seeds"",""1 tomato, sliced"",""10 almonds, or more to taste"",""2 tablespoons pine nuts""]",244972,https://www.allrecipes.com/recipe/244972/raw-thai-tomato-salad/,Raw Thai Tomato Salad Recipe - Allrecipes.com
4.82,thai,10,"I got this recipe from the cook at my favorite Thai restaurant in Cincinnati. His carrot salad was one of his most popular salads/appetizers, people would buy multiple orders to go so they could bring this as a take along dish to an event. This is even better made a day ahead.","[""1 1/2 teaspoons Thai red curry paste"",""1 cup white sugar"",""1 pound carrots, coarsely grated"",""1 tablespoon red pepper flakes (optional)"",""1/2 cup finely chopped unsalted peanuts"",""1/2 cup rice vinegar"",""1/2 cup water"",""2 tablespoons Thai fish sauce"",""2 tablespoons lime juice"",""2 tablespoons minced garlic""]",239964,https://www.allrecipes.com/recipe/239964/thai-carrot-salad/,Thai Carrot Salad Recipe - Allrecipes.com
4.00,thai,1,"A classic authentic Thai pad thai made simpler than most other recipes. Additional vegetables such as eggplant, squash, peppers, green beans, broccoli, snow peas, and mushrooms can be tossed in as well.","[""1 (16 ounce) package dried flat rice noodles (such as ban pho)"",""1 cup shredded carrots"",""1 dash sriracha sauce, or to taste (optional)"",""1 egg, beaten"",""1 lime, juiced"",""1 medium onion, thinly sliced"",""1 shallot, thinly sliced (optional)"",""1 teaspoon coconut oil"",""1/2 cup fish sauce"",""1/2 cup roughly chopped peanuts"",""1/4 cup agave syrup"",""1/4 medium head cabbage, thinly sliced"",""2 gallons water"",""2 tablespoons Thai basil"",""2 tablespoons coconut oil"",""3 cloves garlic, minced"",""8 ounces raw chicken, thinly sliced""]",272294,https://www.allrecipes.com/recipe/272294/chicken-pad-thai/,Chicken Pad Thai Recipe - Allrecipes.com
3.50,thai,19,"Thai coffee, as is served in Thai restaurants.","[""1/4 teaspoon ground cardamom"",""2 tablespoons ground coffee beans"",""2 tablespoons sweetened condensed milk"",""water""]",42796,https://www.allrecipes.com/recipe/42796/thai-coffee/,Thai Coffee Recipe - Allrecipes.com
4.29,thai,41,"Tasty Thai tuna burgers with a hint of sesame, ginger, and soy. Made from minced fresh tuna steaks, these are a delicious alternative to the all-beef patty. Serve with lettuce, tomato, and your own personal favorite burger toppings.","[""1 1/2 pounds fresh tuna steaks, minced"",""1 egg, beaten"",""1 tablespoon chopped fresh cilantro"",""1 tablespoon ketchup"",""1 tablespoon lite soy sauce"",""1 tablespoon minced fresh ginger root"",""1 teaspoon sesame oil"",""1/2 cup dry bread crumbs"",""1/2 teaspoon ground cumin"",""1/4 cup finely chopped green onion"",""1/4 cup grated carrot"",""1/4 teaspoon black pepper"",""1/4 teaspoon salt"",""2 medium tomatoes, sliced"",""6 hamburger buns"",""6 lettuce leaves - rinsed and dried""]",43720,https://www.allrecipes.com/recipe/43720/thai-tuna-burgers/,Thai Tuna Burgers Recipe - Allrecipes.com
5.00,thai,4,"From northern Thailand, a noodle soup with an amazing mix of flavor and texture. My mom made this for me recently, and I fell in love with it. It is a variation on a recipe about street food she found in her local paper. It is quite flavorful, so if you prefer a less spicy dish, reduce the amount of spices.","[""1 (8 ounce) package rice noodles"",""1 cup pickled mustard cabbage, thinly sliced (optional)"",""1 lime, cut into wedges"",""1 tablespoon curry powder"",""1 tablespoon lime juice"",""1 teaspoon sea salt"",""1/2 cup coarsely chopped fresh cilantro"",""1/2 cup vegetable oil"",""1/2 head bok choy, chopped"",""1/4 cup red curry paste"",""12 whole dried Thai chile peppers"",""2 cups chopped cooked chicken, or more to taste"",""2 cups water"",""2 tablespoons fish sauce"",""2 tablespoons vegetable oil"",""2 tablespoons white sugar"",""3 cloves garlic, minced"",""3 shallots, chopped"",""4 cups coconut milk"",""6 small shallots, cut into quarters""]",245123,https://www.allrecipes.com/recipe/245123/khao-soi-soup/,Khao Soi Soup Recipe - Allrecipes.com
4.51,thai,331,"This is a quick, easy, and authentic Thai curry dish that's sweet and very spicy. I became addicted to the dish at a local restaurant and then worked to duplicate it at home. I think I've got the taste and presentation pegged. I'm guesstimating on the amounts since I don't measure much when I cook. Feel free to adjust to taste.","[""1 1/2 cups sliced bamboo shoots, drained"",""1 cup pineapple chunks, drained"",""1 quart water"",""1/2 green bell pepper, julienned"",""1/2 red bell pepper, julienned"",""1/2 small onion, chopped"",""1/4 cup red curry paste"",""1/4 cup white sugar"",""2 (13.5 ounce) cans coconut milk"",""2 cups uncooked jasmine rice"",""2 skinless, boneless chicken breast halves - cut into thin strips"",""3 tablespoons fish sauce""]",86005,https://www.allrecipes.com/recipe/86005/thai-pineapple-chicken-curry/,Thai Pineapple Chicken Curry Recipe - Allrecipes.com
4.16,thai,128,A very easy yet really interesting way to prepare this fish. Tilapia fillets are simmered in a seasoned coconut milk sauce for a luxurious flavor. These will look beautiful served over a bed of rice. Adjust the amount of spice to your liking by adding more or less red pepper flakes.,"[""1 teaspoon chopped fresh lemon grass"",""1 teaspoon ground ginger"",""1/2 cup coconut milk"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon red pepper flakes, or to taste"",""1/4 teaspoon salt"",""2 tablespoons chopped white onion"",""4 (4 ounce) fillets tilapia"",""6 whole almonds"",""salt and pepper to taste""]",67137,https://www.allrecipes.com/recipe/67137/thai-style-tilapia/,Thai-Style Tilapia Recipe - Allrecipes.com
4.67,thai,43,Let guests do the skewering by serving these chicken chunks with toothpicks.,"[""1 teaspoon chili powder"",""1 teaspoon garlic powder"",""1 teaspoon ground coriander"",""1 teaspoon ground ginger"",""1 teaspoon salt"",""1 teaspoon turmeric"",""1/2 cup chicken broth"",""1/2 cup light coconut milk"",""1/2 cup prepared Thai peanut sauce"",""2 tablespoons coarsely chopped peanuts"",""2 tablespoons thinly sliced scallions"",""2 tablespoons vegetable oil"",""2 teaspoons light or dark brown sugar"",""4 boneless, skinless chicken breast halves""]",79255,https://www.allrecipes.com/recipe/79255/thai-chicken-bites-with-dipping-sauce/,Thai Chicken Bites With Dipping Sauce Recipe - Allrecipes.com
4.32,thai,44,"The closest to my favorite satay served at my Thai restaurant. Prep is quick- best if left to marinade for a few hours or more.  Skewer up for the grill or saute on the stove! I buy the chicken tenderloin strips which are already boned, skinned and a nice size piece without slicing to save time.","[""1 1/2 teaspoons ground coriander"",""1 cup prepared Thai peanut sauce"",""1 pound skinless, boneless chicken breast halves - cut into strips"",""1 tablespoon chopped fresh cilantro"",""1 tablespoon chopped unsalted peanuts"",""1 teaspoon fish sauce"",""1 teaspoon yellow curry powder"",""1/2 cup canned coconut milk"",""1/2 teaspoon chili oil"",""12 wooden skewers, soaked in water for 15 minutes""]",90294,https://www.allrecipes.com/recipe/90294/thai-chicken-satay/,Thai Chicken Satay Recipe - Allrecipes.com
4.00,thai,2,"Great for Thai cooking. I got the recipe a long time ago from a friend, who suggested that making red curry paste is better than buying it in the store; he was right! You can mix the ingredients as you like. Curry is something that can be experimented with and should be! Just make sure that you do not remove the ingredients, as it will remove authenticity. For a more mild curry paste, remove and discard the chile pepper seeds.","[""1 tablespoon chopped garlic"",""1 tablespoon ground coriander"",""1 tablespoon vegetable oil, or more as needed"",""1 teaspoon ground turmeric"",""1 teaspoon lemon grass powder"",""1 teaspoon salt"",""1 teaspoon whole black peppercorns"",""2 onions, cut into chunks"",""2 tablespoons chopped fresh cilantro"",""2 teaspoons ground cumin"",""2 teaspoons lemon zest"",""2 teaspoons paprika"",""2 teaspoons shrimp paste"",""5 dried red chile peppers, or to taste""]",239501,https://www.allrecipes.com/recipe/239501/thai-red-curry-paste/,Thai Red Curry Paste Recipe - Allrecipes.com
4.00,thai,4,"The secret ingredient for this recipe is Thai basil which has a unique taste. Most Asian markets have it and well stocked supermarkets as well. You can substitute with regular basil, but it won't have the typical Thai flavor.","[""1 pinch salt and freshly ground black pepper to taste"",""1 red bell pepper, cut into strips"",""1 tablespoon finely grated fresh ginger"",""1 tablespoon freshly squeezed lime juice"",""1 tablespoon rice vinegar"",""1/2 cup chopped Thai basil, or to taste"",""1/4 cup soy sauce"",""2 pounds skinless, boneless chicken breast, cubed"",""2 tablespoons fish sauce"",""3 fresh red Thai chile peppers, minced""]",261993,https://www.allrecipes.com/recipe/261993/easy-slow-cooker-thai-chicken-with-basil/,Easy Slow Cooker Thai Chicken with Basil Recipe - Allrecipes.com
0.00,thai,0,"Tom Kha Gai - Thai chicken coconut soup aromatic of lemongrass, lime kaffir leaves and galangal, gives you a refreshing aftertaste with a creamy taste from coconut.","[""1 (2 inch) piece galangal, thinly sliced"",""1 cup chicken stock"",""1 stalk lemongrass, tough outer parts removed, thinly sliced"",""1/2 head cabbage, thinly sliced"",""1/4 cup finely chopped cilantro"",""2 fresh Thai chile peppers, minced"",""2 pounds boneless chicken thighs, cut against the grain into bite-sized pieces"",""3/4 teaspoon fish sauce"",""4 cups coconut milk"",""5 limes, juiced"",""6 kaffir lime leaves, thinly sliced""]",257890,https://www.allrecipes.com/recipe/257890/the-best-thai-tom-kha-soup-recipe/,The Best Thai Tom Kha Soup Recipe Recipe - Allrecipes.com
4.55,thai,30,"Pad Kee Mow, or Drunkard's Noodles, is a popular Thai dish. It is my personal favorite when visiting any Thai restaurant. It is made differently by every cook. My girlfriend and I experimented to come up with this version. Feel free to make alterations to suit your own taste! Many ingredients (Thai basil, fish sauce, palm sugar, etc.) may be difficult to find in a regular supermarket, but you can most likely find them in an Asian market.","[""1 (16 ounce) package fresh rice noodles"",""1 red bell pepper, sliced"",""1 tablespoon palm sugar"",""1 tablespoon red pepper flakes, or more to taste"",""1 teaspoon ground black pepper"",""1/2 cup oyster sauce"",""1/2 small lime, juiced"",""1/2 yellow onion, sliced"",""1/4 cup fish sauce"",""1/4 cup rice vinegar"",""2 cups fresh Thai basil leaves"",""2 skinless, boneless chicken breast halves, thinly sliced"",""2 small tomatoes, seeded and sliced"",""2 tablespoons soy sauce"",""3 tablespoons vegetable oil"",""4 cloves garlic, finely chopped"",""4 green onions, chopped"",""warm water, as needed""]",220443,https://www.allrecipes.com/recipe/220443/pad-kee-mow-drunkards-noodles/,Pad Kee Mow (Drunkard's Noodles) Recipe - Allrecipes.com
4.33,thai,3,"This keto Thai chicken soup (Tom Kha Gai) has that perfect combination of Thai flavors: a balance of spicy, salty, sweet, and sour, all made easy with your Instant Pot®.","[""1 (14 ounce) can coconut cream"",""1 tablespoon fresh cilantro"",""1 tablespoon lime juice"",""1 teaspoon finely chopped Thai basil"",""1 teaspoon ground ginger"",""1 teaspoon salt"",""2 1/2 cups chicken broth"",""2 1/2 cups water"",""2 tablespoons Thai garlic chile paste"",""2 tablespoons coconut aminos"",""4 boneless chicken breasts, diced""]",263137,https://www.allrecipes.com/recipe/263137/instant-pot-keto-thai-chicken-soup-tom-kha-gai/,Instant Pot® Keto Thai Chicken Soup (Tom Kha Gai) Recipe - Allrecipes.com
4.42,thai,36,"This Thai-inspired marinated steak is a family favorite. Serve with basmati rice, a fresh salad and/or soup, and fresh fruit for desert!","[""1 tablespoon ground coriander"",""1/2 small red onion, chopped"",""1/2 teaspoon garlic salt"",""1/3 cup soy sauce"",""1/4 cup chopped fresh basil"",""1/4 cup chopped fresh mint"",""1/4 cup fresh lime juice"",""1/4 cup rice vinegar"",""1/4 cup rice wine"",""2 pounds flank steak"",""2 tablespoons dark sesame oil"",""3 tablespoons chile paste"",""3 tablespoons crushed peanuts"",""3 tablespoons sliced lemon grass""]",41636,https://www.allrecipes.com/recipe/41636/california-thai-flank-steak/,California-Thai Flank Steak Recipe - Allrecipes.com
3.66,thai,18,"This recipe is a perfect example of Thai cooking for beginners. Once mastered, you'll forget stopping for take-out and make this easy stir-fry a weeknight staple.","[""1 1/2 cups bean sprouts"",""1 red pepper, thinly sliced"",""1 teaspoon hot pepper sauce"",""1/2 cup Heinz Tomato Ketchup"",""1/2 cup vegetable or chicken broth"",""1/2 pound peeled, deveined raw shrimp"",""1/4 cup fresh coriander or parsley leaves"",""1/4 cup lime juice"",""1/4 pound ground chicken"",""2 teaspoons freshly grated gingerroot"",""3 cloves garlic, minced"",""3 green onions, thinly sliced"",""3 tablespoons fish sauce"",""3 tablespoons granulated sugar"",""3 tablespoons vegetable oil"",""8 ounces medium width rice vermicelli noodles"",""chopped peanuts""]",217811,https://www.allrecipes.com/recipe/217811/classic-pad-thai/,Classic Pad Thai Recipe - Allrecipes.com
4.22,thai,16,I lived above a Thai restaurant for a year in Sydney and they made the best green curry I've ever tasted. I was a regular customer and they even loaned me plates and bowls. I managed to persuade the chef to let me know how he made the curry. I've adapted it slightly to bring down the heat but it's still got a nice kick to it. Apparently the paste will keep in the fridge for up to 4 months! Serve immediately over fluffy jasmine rice.,"[""1 (14 ounce) can coconut milk"",""1 (7 ounce) can baby corn, drained"",""1 1/2 teaspoons ground coriander"",""1 lime, zested"",""1 tablespoon minced fresh ginger root"",""1 tablespoon soy sauce"",""1/2 pound fresh green beans, trimmed"",""1/2 teaspoon ground cumin"",""1/3 cup chopped fresh cilantro"",""1/4 cup corn oil"",""2 green chile peppers, chopped"",""2 limes, juiced"",""2 tablespoons corn oil"",""3 stalks lemon grass, minced"",""3/4 pound peeled and deveined medium shrimp (30-40 per pound)"",""4 teaspoons minced garlic""]",99633,https://www.allrecipes.com/recipe/99633/thai-green-curry-prawns/,Thai Green Curry Prawns Recipe - Allrecipes.com
4.14,thai,5,"A sweet spicy sauce or glaze meant to complement any light protein. For example you could squirt it on chicken, yellow fin tuna, sea bass, or sword fish.","[""1 1/2 tablespoons corn syrup"",""1 mango, peeled and seeded"",""2 tablespoons Thai pepper garlic sauce""]",16636,https://www.allrecipes.com/recipe/16636/thai-mango-sauce/,Thai Mango Sauce Recipe - Allrecipes.com
0.00,thai,0,Sankaya! My mother taught me how to make this very simple Thai breakfast/dessert.  This snack is often found on street vendor carts on the streets of Thailand (though I've grown accustomed to my mom's flavor over the years).  Serve with a nice soft loaf of bread (steamed French bread is best) and dip in this sweet and savory custard pudding.,"[""1 (14 ounce) can coconut milk"",""1 egg yolk, beaten (optional)"",""1 pinch salt"",""1 tablespoon tapioca starch"",""2 tablespoons cornstarch"",""2 teaspoons pandan flavor"",""7 fluid ounces water""]",272529,https://www.allrecipes.com/recipe/272529/sankaya-thai-pandan-pudding/,Sankaya (Thai Pandan Pudding) Recipe - Allrecipes.com
4.55,thai,32,"These tasty spring rolls are packed with vegetables, seafood and pork. They contain a lot of ingredients but are worth the effort. Serve them with your favorite sauce. Some types of mushrooms may need to be soaked 2 to 3 hours before use. Ground turkey may be substituted for pork.","[""1 carrot, shredded"",""1 clove garlic, chopped"",""1 onion, finely chopped"",""1 pound lean ground pork"",""1 quart oil for deep frying"",""1 tablespoon soy sauce"",""2 ounces crabmeat"",""2 ounces dry soy vermicelli"",""2 ounces mushrooms, drained and chopped"",""2 pinches ground black pepper"",""2 tablespoons vegetable oil"",""20 rice wrappers (6.5 inch diameter)"",""3 ounces bean sprouts"",""3 tablespoons fish sauce"",""3/4 (4 ounce) can small shrimp, drained and chopped"",""4 eggs, beaten""]",21652,https://www.allrecipes.com/recipe/21652/spring-rolls/,Spring Rolls Recipe - Allrecipes.com
4.77,thai,40,"Fantastic authentic Thai hot and sour soup. Ideal as a starter in a Thai meal. Not very filling, but a great appetizer. Very quick and easy to prepare. The tom yum paste is hot, so try the soup before adding the chile and decide if any extra heat is required. Do not attempt if you do not have fresh coriander, as this is vital!","[""1 bunch fresh coriander, chopped"",""1 sprig fresh basil, chopped"",""1 tablespoon fish sauce"",""1 tablespoon lime juice"",""1 tablespoon tom yum paste"",""1 teaspoon chopped green chile pepper"",""1/2 clove garlic, finely chopped"",""2 kaffir lime leaves"",""2 skinless, boneless chicken breast halves - shredded"",""3 cups chicken stock"",""3 stalks lemon grass, chopped"",""4 ounces fresh mushrooms, thinly sliced""]",56358,https://www.allrecipes.com/recipe/56358/thai-hot-and-sour-soup/,Thai Hot and Sour Soup Recipe - Allrecipes.com
4.44,thai,60,This is a wonderful pork shish kabob with a Thai flavor. I took this on a church campout and it was a huge hit.,"[""1 (8 ounce) can water chestnuts, drained"",""1 1/2 tablespoons brown sugar"",""1 medium green bell pepper, cut into 2 inch pieces"",""1 medium red bell pepper, cut into 2 inch pieces"",""1 pound pork tenderloin, cubed"",""1 small sweet onion, chopped"",""1 teaspoon ground coriander"",""1/4 cup crunchy peanut butter"",""1/4 cup finely chopped green onions"",""1/8 teaspoon ground cayenne pepper"",""2 tablespoons lemon juice"",""2 tablespoons soy sauce"",""2 teaspoons minced garlic"",""skewers""]",36856,https://www.allrecipes.com/recipe/36856/thai-pork-satay/,Thai Pork Satay Recipe - Allrecipes.com
4.05,thai,52,"This is a delicious and flavorful salad. Udon noodles can be purchased at health food stores, Asian food stores and at most supermarkets.","[""1 clove garlic, minced"",""1 cucumber, julienned"",""1 cup chopped peanuts"",""1 head romaine lettuce"",""1 tablespoon dark sesame oil"",""1 teaspoon grated fresh ginger"",""1/2 cup milk"",""1/2 cup unsalted crunchy peanut butter"",""1/4 cup chopped fresh mint"",""1/8 teaspoon crushed red pepper flakes"",""2 carrots, grated"",""2 cups fresh bean sprouts"",""3 tablespoons rice wine vinegar"",""3 tablespoons soy sauce"",""6 green onions, thinly sliced"",""8 ounces Udon noodles""]",14261,https://www.allrecipes.com/recipe/14261/thai-noodle-salad/,Thai Noodle Salad Recipe - Allrecipes.com
4.56,thai,26,A delicious sweet and spicy soup perfect on a cold winter night. Best served with a loaf of crusty bread.,"[""1 (14 ounce) can light coconut milk"",""1 cup chopped carrots"",""1 cup uncooked brown rice"",""1 cup white wine"",""1 red bell pepper, diced"",""1 sweet onion, chopped"",""1 tablespoon Thai pepper garlic sauce"",""1 teaspoon saffron"",""1/4 cup chopped fresh ginger root"",""2 cups water"",""2 tablespoons chopped fresh lemon grass"",""2 tablespoons soy sauce"",""3 Thai chile peppers"",""3 tablespoons fish sauce"",""3 tablespoons olive oil"",""3/4 cup plain yogurt"",""4 cloves garlic, minced"",""4 cups chopped broccoli"",""6 cups vegetable broth"",""fresh cilantro, for garnish""]",67457,https://www.allrecipes.com/recipe/67457/spicy-thai-vegetable-soup/,Spicy Thai Vegetable Soup Recipe - Allrecipes.com
4.64,thai,94,"A colorful, tangy salad that brings out the best in Thai cuisine and spices.","[""1 1/2 pounds (1 inch thick) steak fillet"",""1 cup chopped fresh cilantro"",""1 cup chopped fresh mint leaves"",""1 cup lime juice"",""1 head leaf lettuce - rinsed, dried and torn into bite-size pieces"",""1 lemon grass, cut into 1 inch pieces"",""1 pint cherry tomatoes"",""1 tablespoon sweet chili sauce"",""1/2 English cucumber, diced"",""1/2 cup white sugar"",""1/3 cup fish sauce"",""2 green onions, chopped""]",19607,https://www.allrecipes.com/recipe/19607/thai-beef-salad/,Thai Beef Salad Recipe - Allrecipes.com
5.00,thai,1,"This made-from-scratch peanut sauce is thick, rich, and spicy. Serve over rice noodles or steamed jasmine or brown rice with a sweet-and-sour cucumber salad for a refreshing side dish that complements the peanut sauce.","[""1 1/2 pounds boneless chicken breasts, cut into 1/2-inch cubes"",""1 cup broccoli florets"",""1 cup hot water, divided"",""1 large carrot, cut into thick strips"",""1 lime, cut into wedges"",""1 pinch red pepper flakes, or to taste (optional)"",""1 small onion, sliced"",""1 tablespoon minced fresh ginger"",""1 tablespoon minced garlic, or more to taste"",""1 tablespoon red curry paste, or more to taste"",""1/2 cup chopped fresh cilantro, divided"",""1/2 cup halved green beans"",""1/2 cup sliced zucchini"",""1/2 cup unsalted, dry-roasted peanuts, divided"",""1/2 sweet red pepper, thinly sliced"",""1/4 cup brown sugar"",""1/4 cup canola oil, divided"",""2 tablespoons low-sodium soy sauce"",""2 tablespoons rice vinegar"",""2/3 cup creamy, low-salt peanut butter"",""3 scallions, sliced""]",265470,https://www.allrecipes.com/recipe/265470/chicken-stir-fry-with-thai-peanut-sauce/,Chicken Stir-Fry with Thai Peanut Sauce Recipe - Allrecipes.com
0.00,thai,0,"In this recipe, sweet potatoes are cooked in a ginger syrup to make a country-style dessert.","[""1 (1/2 inch) piece ginger, peeled and sliced"",""1 cup palm sugar"",""1 pound sweet potatoes, peeled and cut into chunks"",""1 quart water""]",213823,https://www.allrecipes.com/recipe/213823/sweet-potato-cooked-in-ginger-syrup/,Sweet Potato Cooked in Ginger Syrup Recipe - Allrecipes.com
4.23,thai,27,Smooth and delicious beef and potato curry with peanuts. I created a slow-cooker version of this famous Thai dish. This is easy to cook and does not take much time to prepare. It goes well with a scented white rice and steamed veggies as a side.,"[""1 (14 ounce) can coconut milk"",""1 1/4 pounds beef chuck, cut into 1-inch cubes"",""1 small onion, coarsely chopped"",""1/2 cup unsalted, dry-roasted peanuts"",""1/4 cup peanut butter"",""2 cups beef broth"",""2 potatoes, cut into large chunks"",""2 tablespoons butter"",""3 cloves garlic, minced"",""3 tablespoons Thai fish sauce"",""3 tablespoons brown sugar"",""3 tablespoons curry powder""]",201326,https://www.allrecipes.com/recipe/201326/slow-cooker-mussaman-curry/,Slow Cooker Mussaman Curry Recipe - Allrecipes.com
0.00,thai,0,"We live in the tropics and have discovered green (i.e. immature) mangos, a treat that is available here in abundance during the dry season.","[""1 clove garlic"",""1 large ripe avocado, peeled and cut into wedges"",""1 pound green mangoes - peeled, pitted, and cut into matchsticks"",""1 tablespoon lime juice"",""1 tablespoon soy sauce"",""1 tablespoon white sugar"",""1 teaspoon Thai pepper sauce"",""1/2 large red onion, thinly sliced"",""2 tablespoons chopped dry-roasted peanuts""]",265781,https://www.allrecipes.com/recipe/265781/green-mango-salad/,Green Mango Salad  Recipe - Allrecipes.com
3.97,thai,27,An easy and tasty alternative for serving fish. The variations can be endless!,"[""1 egg"",""1 pound boneless fish fillets, cubed"",""1 teaspoon brown sugar"",""1 teaspoon fish sauce"",""1/2 cup all-purpose flour"",""1/4 cup chopped fresh cilantro"",""2 tablespoons oyster sauce"",""2 tablespoons sweet chili sauce"",""4 green onions, sliced"",""all-purpose flour"",""oil for frying""]",64021,https://www.allrecipes.com/recipe/64021/thai-fish-cakes/,Thai Fish Cakes Recipe - Allrecipes.com
4.23,thai,50,"This is an authentic Thai recipe, with the proper ingredients (no ketchup or peanut butter).  It is easy, quick, and absolutely delicious.","[""1 large egg, beaten"",""1 pound bean sprouts, divided"",""1 tablespoon white sugar"",""1 teaspoon salt"",""1/2 teaspoon dried red chili flakes"",""1/4 cup peanut oil"",""1/4 cup vegetable broth"",""2 limes, cut into wedges for garnish"",""2 tablespoons fresh lime juice"",""2 tablespoons soy sauce"",""2/3 cup dried rice vermicelli"",""2/3 cup thinly sliced firm tofu"",""3 green onions, whites cut thinly across and greens sliced into thin lengths - divided"",""3 tablespoons chopped peanuts"",""4 cloves garlic, finely chopped""]",220134,https://www.allrecipes.com/recipe/220134/authentic-pad-thai-noodles/,Authentic Pad Thai Noodles Recipe - Allrecipes.com
3.86,thai,13,Cucumber can replace the green papaya in this salad.,"[""1 large unripe papaya, peeled and cut into thin strips"",""1 teaspoon palm sugar"",""1 tomato, halved and seeded"",""2 tablespoons finely chopped unsalted, dry-roasted peanuts"",""2 tablespoons fish sauce"",""2 tablespoons lime juice"",""3 Thai green chiles"",""3 cloves garlic, peeled"",""6 green beans, cut into 1 inch pieces""]",38507,https://www.allrecipes.com/recipe/38507/green-papaya-salad/,Green Papaya Salad Recipe - Allrecipes.com
4.41,thai,40,This fried rice is very easy and so popular for Thai and Chinese. Try this recipe and you'll find it is very nice taste. Serve with chili in fish sauce or called in Thai 'Nam Pla Prik.' Enjoy!!!,"[""1 1/3 cups water"",""1 egg, beaten"",""1 lime, sliced"",""1 tablespoon chopped cilantro"",""1/2 cucumber, sliced"",""1/2 tablespoon white sugar"",""1/4 pound cooked crabmeat"",""2 medium onions, cut into wedges"",""2 teaspoons salt"",""2/3 cup uncooked long grain white rice"",""3 cloves garlic, chopped"",""3 green onions, chopped"",""3 tablespoons vegetable oil""]",34690,https://www.allrecipes.com/recipe/34690/crab-fried-rice/,Crab Fried Rice Recipe - Allrecipes.com
4.80,thai,10,"I enjoy beef satay way more than I do skewering small pieces of beef. Besides, I've never made satay, and not stuck a bamboo skewer into my finger at some point in the process. Not only did this involve less labor, but you can cook this in any number of ways.","[""1 (2 1/2 pound) trimmed beef tri tip roast"",""1 tablespoon ground cumin"",""1/2 teaspoon cayenne pepper"",""1/3 cup chopped lemon grass"",""1/3 cup fish sauce"",""1/3 cup packed brown sugar"",""1/4 cup seasoned rice vinegar"",""2 tablespoons grated onion"",""2 tablespoons ground coriander"",""2 tablespoons vegetable oil"",""2 teaspoons ground turmeric"",""3 tablespoons grated fresh ginger root"",""3 tablespoons soy sauce"",""6 cloves garlic, crushed""]",257718,https://www.allrecipes.com/recipe/257718/thai-dipped-beef-tri-tip/,Thai-Dipped Beef Tri Tip Recipe - Allrecipes.com
4.23,thai,34,I had this dish at a local Thai restaurant and fell in love.  The chef was kind enough to give me some guidance in how to make it.  It is surprisingly easy.  Goes nicely over basmati rice.,"[""1 (1 inch) piece fresh ginger root, finely chopped"",""1 (2 pound) sugar pumpkin -- peeled, seeded and cubed"",""1 1/2 cups chicken broth"",""1 onion, chopped"",""1 pinch ground turmeric"",""1 tablespoon butter"",""1 tablespoon ground coriander"",""1 tablespoon ground cumin"",""1 tablespoon olive oil"",""1 teaspoon poultry seasoning"",""1 teaspoon red pepper flakes"",""1/2 cup canned coconut milk"",""2 cloves garlic, chopped"",""2 skinless, boneless chicken breast halves - cut into small chunks"",""salt to taste""]",128917,https://www.allrecipes.com/recipe/128917/pumpkin-coconut-curry/,Pumpkin Coconut Curry Recipe - Allrecipes.com
2.64,thai,13,"Tasted it the first time on spinach ravioli instead of a basic tomato sauce, and I have been addicted ever since.","[""1 1/2 cups peanut butter"",""1 tablespoon fish sauce"",""1 tablespoon hot pepper sauce (optional)"",""1 tablespoon minced fresh ginger root"",""1 tablespoon toasted sesame oil"",""1 tablespoon white sugar, or to taste"",""2 tablespoons fresh lime juice"",""3 tablespoons light soy sauce""]",222757,https://www.allrecipes.com/recipe/222757/easy-thai-peanut-sauce/,Easy Thai Peanut Sauce Recipe - Allrecipes.com
3.00,thai,1,"This is my version of a Thai green chicken curry. I like to using only green vegetables: green bell peppers, zucchini, peas, and green beans. Serve with jasmine rice.","[""1 (14 ounce) can coconut milk"",""1 onion, sliced"",""1/2 zucchini, sliced"",""2 boneless skinless chicken breasts, cut into cubes"",""2 small green bell peppers, sliced"",""2 tablespoons Thai green curry paste, or to taste"",""2 tablespoons vegetable oil, divided"",""3/4 cup frozen cut green beans"",""3/4 cup frozen peas"",""salt to taste""]",264052,https://www.allrecipes.com/recipe/264052/thai-green-chicken-curry/,Thai Green Chicken Curry  Recipe - Allrecipes.com
